SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,81,79,,7/10/2021 6:17,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3496&WindowId=263308,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3496&WindowId=263308,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,82,78,,7/10/2021 6:17,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3496&WindowId=197158,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3496&WindowId=197158,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,83,77,,7/9/2021 20:05,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2040&WindowId=722300,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2040&WindowId=722300,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,84,76,,7/9/2021 20:05,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2040&WindowId=853140,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2040&WindowId=853140,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,85,75,,7/9/2021 17:37,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2340&WindowId=197824,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2340&WindowId=197824,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,86,74,,7/9/2021 17:37,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2340&WindowId=132322,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=2340&WindowId=132322,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,87,73,,7/9/2021 14:59,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13352&WindowId=2951574,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13352&WindowId=2951574,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,88,72,,7/9/2021 14:59,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13352&WindowId=11798624,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13352&WindowId=11798624,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,89,71,,7/9/2021 14:53,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15748&WindowId=786970,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15748&WindowId=786970,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,90,70,,7/9/2021 14:53,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15748&WindowId=8521788,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15748&WindowId=8521788,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,91,6F,,7/9/2021 14:33,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13444&WindowId=1378002,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13444&WindowId=1378002,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,92,6E,,7/9/2021 14:33,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13444&WindowId=19401048,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=13444&WindowId=19401048,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,93,6D,,7/9/2021 13:54,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3208&WindowId=985518,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3208&WindowId=985518,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,94,6C,,7/9/2021 13:54,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3208&WindowId=591116,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3208&WindowId=591116,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,95,6B,,7/9/2021 13:53,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=20812&WindowId=526544,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=20812&WindowId=526544,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,96,6A,,7/9/2021 13:53,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=20812&WindowId=2295164,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=20812&WindowId=2295164,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,97,69,,7/8/2021 17:45,,,ms-gamingoverlay://startuptips/?TitleId=1872124110&ProcessId=13512&WindowId=6097694,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1872124110&ProcessId=13512&WindowId=6097694,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,98,68,,7/8/2021 13:52,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=15048&WindowId=3606668,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=15048&WindowId=3606668,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,99,67,,7/8/2021 13:49,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=11728&WindowId=2297902,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=11728&WindowId=2297902,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,100,66,,7/8/2021 10:37,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=11776&WindowId=1772014,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=11776&WindowId=1772014,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,101,65,,7/8/2021 9:59,,,ms-gamingoverlay://startuptips/?TitleId=1872124110&ProcessId=10936&WindowId=460146,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1872124110&ProcessId=10936&WindowId=460146,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,102,64,,7/8/2021 9:56,,,ms-gamingoverlay://startuptips/?TitleId=1872124110&ProcessId=19916&WindowId=5770012,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1872124110&ProcessId=19916&WindowId=5770012,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,103,63,,7/7/2021 16:10,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=10104&WindowId=723700,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=10104&WindowId=723700,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,104,62,,7/7/2021 16:04,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=10064&WindowId=1377902,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=10064&WindowId=1377902,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,105,61,,7/7/2021 15:55,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=7288&WindowId=2098454,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=7288&WindowId=2098454,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,106,60,,7/7/2021 11:33,,,ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=18524&WindowId=263864,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1879366078&ProcessId=18524&WindowId=263864,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,107,5F,,7/4/2021 16:44,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3368&WindowId=2622692,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3368&WindowId=2622692,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,108,5E,,7/4/2021 16:44,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3368&WindowId=787564,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3368&WindowId=787564,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,109,5D,,7/4/2021 11:10,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15340&WindowId=263542,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15340&WindowId=263542,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,110,5C,,7/4/2021 11:10,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15340&WindowId=329084,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=15340&WindowId=329084,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,111,5B,,7/4/2021 10:36,,,ms-gamingoverlay://startuptips/?TitleId=1862446374&ProcessId=11360&WindowId=853164,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1862446374&ProcessId=11360&WindowId=853164,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,112,5A,,7/4/2021 9:24,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11068&WindowId=197932,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11068&WindowId=197932,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,113,59,,7/4/2021 9:24,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11068&WindowId=656588,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11068&WindowId=656588,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,114,58,,7/4/2021 7:37,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11988&WindowId=263410,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11988&WindowId=263410,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,115,57,,7/4/2021 7:36,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11988&WindowId=132266,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=11988&WindowId=132266,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,116,56,,7/3/2021 13:46,,,ms-gamingoverlay://startuptips/?TitleId=1941566477&ProcessId=11140&WindowId=525258,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1941566477&ProcessId=11140&WindowId=525258,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,117,55,,7/3/2021 12:35,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=12984&WindowId=263092,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=12984&WindowId=263092,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,118,54,,7/3/2021 12:35,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=12984&WindowId=656366,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=12984&WindowId=656366,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,119,53,,7/3/2021 12:13,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3976&WindowId=263146,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3976&WindowId=263146,,,,,,PropertyStoreDataBlock,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms,5/26/2021 8:53,10/1/2021 13:07,10/3/2021 16:52,dd7c3b1adb1c168b,Microsoft Game Bar,4,200,120,52,,7/3/2021 12:13,,,ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3976&WindowId=263094,1,FALSE,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-gamingoverlay://startuptips/?TitleId=1816891279&ProcessId=3976&WindowId=263094,,,,,,PropertyStoreDataBlock,,
