Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
96,2021-09-12 12:19:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,37,807,557,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
97,2021-09-12 12:19:00,,,,UnknownOrUserSid,,,2,1,0,232,1689399632855040,IF_TYPE_ETHERNET_CSMACD,2,0,
98,2021-09-12 12:19:00,MBAMService,,,LocalSystem,S-1-5-18,,7,25,11253,8745,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
99,2021-09-12 12:19:00,Microsoft.Windows.Search_1.14.2.19041_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,24,28521,8089,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
100,2021-09-12 12:19:00,WpnService,,,LocalSystem,S-1-5-18,,7,30,5960,5044,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
101,2021-09-12 12:19:00,\device\harddiskvolume5\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,7,49,7152,2868,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
102,2021-09-12 12:19:00,Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,11,14928,12405,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
103,2021-09-12 12:19:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,44,60294301,2036482,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
104,2021-09-12 12:19:00,wuauserv,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,6,35489,32373,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
105,2021-09-12 12:19:00,Microsoft.YourPhone_1.21072.161.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,573,7677,1778,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
106,2021-09-12 12:19:00,Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,491,43943,16890,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
107,2021-09-12 12:19:00,\device\harddiskvolume1\malwarebytes\anti-malware\mbamtray.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,26,21065,1631,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
108,2021-09-12 12:19:00,WinDefend,,,LocalSystem,S-1-5-18,,7,55,4965,6797,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
109,2021-09-12 12:19:00,System\IPv6 Control Message,,,LocalSystem,S-1-5-18,,7,553,86,0,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
110,2021-09-12 13:21:00,\device\harddiskvolume5\users\klim\appdata\local\discord\app-1.0.9002\discord.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,54,41566,28641,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
111,2021-09-12 13:21:00,Microsoft.SkypeApp_15.75.140.0_x86__kzf8qxf38zg5c,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,5,608074,426642,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
112,2021-09-12 13:21:00,Dnscache,,,NetworkService,S-1-5-20,,34,33,39999,16170,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
113,2021-09-12 13:21:00,\device\harddiskvolume5\program files\google\chrome\application\chrome.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,41,69089654,5244876,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
114,2021-09-12 13:21:00,,,,UnknownOrUserSid,,,2,1,70599792,5847609,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
115,2021-09-12 13:21:00,System,,,LocalSystem,S-1-5-18,,7,35,300,0,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
116,2021-09-12 13:21:00,\device\harddiskvolume5\windows\explorer.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,28,20304,2862,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
117,2021-09-12 13:21:00,microsoft.windowscommunicationsapps_16005.14326.20206.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,39,32330,13328,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
118,2021-09-12 13:21:00,Microsoft.Windows.Search_1.14.2.19041_neutral_neutral_cw5n1h2txyewy,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,24,97019,22678,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
119,2021-09-12 13:21:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,29,21099,14395,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
120,2021-09-12 13:21:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,37,3183,3463,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
121,2021-09-12 13:21:00,,,,UnknownOrUserSid,,,2,1,0,232,1689399632855040,IF_TYPE_ETHERNET_CSMACD,2,0,
122,2021-09-12 13:21:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,44,29581,13030,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
123,2021-09-12 13:21:00,MBAMService,,,LocalSystem,S-1-5-18,,7,25,4461,1895,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
124,2021-09-12 13:21:00,WpnService,,,LocalSystem,S-1-5-18,,7,30,446,413,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
125,2021-09-12 14:21:00,\device\harddiskvolume5\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe,,,LocalSystem,S-1-5-18,,7,21,6606,1500,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
